CountyFIPS,State,County,PopulationSize,PopulationChangeRate_2010_2020,PopulationChangeRate_2020_2021,GDP_2021_thousands,GDP_staterank2021,GDP_pctchange_2020_2021,GDP_pctchange_staterank2021,DAC_StatusYES_NumTracts,DAC_StatusYES_PctTracts,SVI_OverallRanking,SVI_Socioeconomic,SVI_HouseholdCharacteristics,SVI_MinorityStatus,SVI_HousingTransportation,PctAge65andOlder,PctUnderAge18,PctBlackNonHispanic,PctHispanic,PctNativeAmerican,PctWhiteNonHispanic,PctMultipleRace,PctLimitedEnglishSpeaking,PctForeignBorn,PctLessThanHS,PctHSDiplomaOnly,PctSomeCollege,PctAssocDegree,PctCollegePlus,MedianHHInc,PovertyRate,EnergyBurden,UnemploymentRate,Literacy_AvgScore,Literacy_PctLevel1,Literacy_PctLevel2,Literacy_PctLevel3,Numeracy_AvgScore,Numeracy_PctLevel1,Numeracy_PctLevel2,Numeracy_PctLevel3,HealthRank_HealthOutcomes,HealthRank_LengthOfLife,HealthRank_QualityOfLife,HealthRank_HealthFactors,HealthRank_HealthBehaviors,HealthRank_ClinicalCare,HealthRank_SocialEconomicFactors,HealthRank_PhysicalEnvironment,Cancer_PctTractsOver75thPctile,Respiratory_PctTractsOver75thPctile,DieselPM_PctTractsOver75thPctile,PM25_PctTractsOver75thPctile,Ozone_PctTractsOver75thPctile,LeadPaint_PctTractsOver75thPctile,NPL_PctTractsOver75thPctile,RMP_PctTractsOver75thPctile,TSDF_PctTractsOver75thPctile,UST_PctTractsOver75thPctile,Wastewater_PctTractsOver75thPctile,ClimateLifeLoss_PctTractsOver75thPctile,Uninsured_PctTractsOver75thPctile,FoodDesert_PctTractsOver75thPctile,NoInternet_PctTractsOver75thPctile,Over30minCommute_PctTractsOver75thPctile,AvgCommute_mins,TotalWorkforce,FossilEmpRank_PctTractsOver75thPctile,CoalEmpRank_PctTractsOver75thPctile,PctEmpExtraction,PctJobs_ManagementBusinessFinancial,PctJobs_ComputerEngineeringScience,PctJobs_EducationLegalArtsMedia,PctJobs_Healthcare,PctJobs_Service,PctJobs_SalesOffice,PctJobs_NaturalResourcesConstructionMaintenance,PctJobs_ProductionTransportation,OutageNumber,OutageDuration,NameplateCapacity_Total_MW,NameplateCapacity_Wind_MW,Pct_NameplateCapacity_Wind,NameplateCapacity_SolarPV_MW,Pct_NameplateCapacity_SolarPV,NameplateCapacity_Batteries_MW,Pct_NameplateCapacity_Batteries,NameplateCapacity_LandfillGas_MW,Pct_NameplateCapacity_LandfillGas,NameplateCapacity_NaturalGasCC_MW,Pct_NameplateCapacity_NaturalGasCC,NameplateCapacity_NaturalGasCT_MW,Pct_NameplateCapacity_NaturalGasCT,NameplateCapacity_NaturalGasST_MW,Pct_NameplateCapacity_NaturalGasST,NameplateCapacity_NaturalGasICE_MW,Pct_NameplateCapacity_NaturalGasICE,NameplateCapacity_PetroleumLiquids_MW,Pct_NameplateCapacity_PetroleumLiquids,NameplateCapacity_Coal_MW,Pct_NameplateCapacity_Coal,NameplateCapacity_Hydro_MW,Pct_NameplateCapacity_Hydro,NameplateCapacity_Geothermal_MW,Pct_NameplateCapacity_Geothermal,NameplateCapacity_WoodWoodwasteBiomass_MW,Pct_NameplateCapacity_WoodWoodwasteBiomass,NameplateCapacity_OtherWasteBiomass_MW,Pct_NameplateCapacity_OtherWasteBiomass,NameplateCapacity_OtherGases_MW,Pct_NameplateCapacity_OtherGases,NameplateCapacity_Nuclear_MW,Pct_NameplateCapacity_Nuclear,NameplateCapacity_Flywheels_MW,Pct_NameplateCapacity_Flywheels,NameplateCapacity_PetroleumCoke_MW,Pct_NameplateCapacity_PetroleumCoke,NameplateCapacity_AllOther_MW,Pct_NameplateCapacity_AllOther,Oil_BBL_2022,Oil_Condensate_BBL_2022_TX,Gas_Casinghead_MCF_2022_TX,Gas_GW_MCF_2022_TX,Gas_MCF_2022_NM,ElectricalPowerTransmissionLine_km,ElectricalPowerTransmissionLine_miles,CrudeOilPipeline_km,CrudeOilPipeline_miles,PetroleumPipeline_km,PetroleumPipeline_miles,NaturalGasPipeline_km,NaturalGasPipeline_miles,CO2Pipelines_km,CO2Pipelines_miles,UtilityPV_TechPotential,ResidentialPV_TechPotential,CommercialPV_TechPotential,LandbasedWind_TechPotential,DistributedWind_TechPotential,GeothermalHeatPump_EconPotential
48365,TX,Panola County,22675,-5.484114977,0.71958424,3977905,54,11.4,19,1,16.7,0.6954,0.5347,0.8004,0.6445,0.6824,19.83015428,23.63167489,14.4235472,9.737228225,0.426837402,71.57529679,6.375883687,1.1,3.799318071,17.32524778,30.20996348,29.58398539,9.370109546,13.51069379,54853,13.55587677,2,6.7,258.7,22.3,38.7,39,243.7,34.4,36.3,29.3,202,199,194,180,177,175,139,213,100,100,0,100,0,0,0,28.57142857,0,0,NA,33.33333333,100,0,50,16.66666667,28.6,9578,100,100,10.64940489,12.89413239,2.025475047,7.736479432,6.326999374,18.98099812,17.84297348,13.87554813,20.31739403,6,5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216189,1308738,1087435,769066357,NA,288.5,179.3,0,0,45.3,28.1,893.3,555.1,0,0,76537430.85,57727.99,145034.51,1840940.92,6908134.05,6.864510811
48367,TX,Parker County,156764,26.7645625,4.906579581,4870705,48,8,32,3,15.8,0.3116,0.4001,0.2782,0.5035,0.2553,15.62790949,24.81952747,1.103749781,13.37115948,0.592354711,79.43962435,9.68142381,1.8,4.780978295,10.33565833,27.32107427,22.76994825,10.64452126,28.92879789,88535,7.785584689,2,4.4,272.1,15.1,34.1,50.8,260.9,23,36.6,40.4,12,20,19,16,16,41,16,200,72.4137931,17.24137931,0,0,0,0,34.48275862,0,0,3.448275862,NA,57.89473684,68.42105263,0,0,57.89473684,32.9,68403,100,100,2.175343187,17.6088768,6.144467348,9.081473035,6.354984431,15.02419485,22.37036387,11.18079616,12.2348435,19,2175,3.2,0,0,0,0,0,0,3.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,34148,85139,43805316,NA,715.3,444.5,0,0,42.3,26.3,206.9,128.6,0,0,102282104.5,331358.01,559889.71,5555863.26,16068081.22,90.53836528
48369,TX,Parmer County,9813,-3.895218619,-0.38574764,1124183,126,3.1,93,2,100,0.5748,0.5831,0.4714,0.9507,0.3456,14.56074577,28.77697842,0.537035161,65.90333367,0.111460128,32.29303881,16.98247036,10.2,24.0935791,26.70737586,26.32170979,18.4155552,10.54153945,18.0138197,62885,10.89868112,2,2.9,233.1,40.9,36.2,23,216.8,51.5,32.9,15.6,120,135,115,105,99,213,63,117,0,0,0,0,100,0,0,100,0,0,NA,100,100,0,100,0,16.6,4749,0,0,0.252684776,12.46578227,1.242366814,11.4339861,3.26384502,16.02442619,15.18214361,21.2044641,19.18298589,0,0,230.4,230.4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,174.6,108.5,0,0,1.3,0.8,267.6,166.3,51.5,32,151619759.7,25612.81,326364.04,14153169.07,7284904.59,0.009221826
48371,TX,Pecos County,15118,-2.024891984,-0.309924167,3619704,61,-12.6,238,2,50,0.9115,0.6031,0.6856,0.9752,0.999,12.92042388,23.78068847,3.323899164,71.3815573,0.217205292,22.85921148,22.72757191,8.1,13.65609788,25.0295858,37.68244576,21.49901381,4.309664694,11.47928994,55652,21.89266631,2,7.1,223.6,44.1,38.9,17,207.5,55.3,34.8,9.9,145,149,150,208,153,196,221,132,0,0,0,0,100,0,0,0,0,0,NA,0,100,0,75,0,15.9,5994,0,0,14.38104771,9.142475809,1.501501502,7.857857858,4.254254254,20.95428762,19.11911912,23.10643977,14.06406406,8,1222,2120.6,542.2,25.6,1559.7,73.5,17.4,0.8,0,0,0,0,0,0,0,0,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31800748,488805,89435718,41863689,NA,897.3,557.5,28.3,17.6,0,0,2529.3,1571.6,297.2,184.7,614537161.3,35312.24,63410.12,104153648.6,5118678.63,10.38155019
48373,TX,Polk County,51899,10.37147953,2.76012276,1283219,118,-1,161,8,80,0.9453,0.937,0.9481,0.6674,0.8539,18.98130599,18.87157592,9.714103306,14.65395128,1.823514155,69.44516489,7.314007541,1.4,5.116260229,19.61603139,37.41591928,23.45571749,6.448991031,13.06334081,52826,15.89181891,3,8,244.4,29.8,42.3,27.9,228.4,43.4,37.1,19.5,206,213,177,219,229,40,225,208,100,92.30769231,0,100,0,0,0,0,0,0,0,100,90,0,70,10,28.9,18158,100,100,3.172155524,9.494437713,2.428681573,7.385174579,5.837647318,18.75757242,22.4088556,16.39497742,17.29265338,0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378138,382117,265164,10681053,NA,218.5,135.7,263.6,163.8,0,0,639.8,397.5,0,0,98558264.9,105261.75,228141.5,2444780.48,7198106.1,26.02085023
48375,TX,Potter County,116547,-2.104515458,-1.375948821,8377702,31,4.7,64,24,70.6,0.9774,0.9332,0.8574,0.9071,0.9914,13.03522464,25.24952542,10.12360262,38.12950854,0.536595655,42.31427969,16.49103565,6.7,15.64140689,23.50863267,31.45333069,21.51749686,7.694648409,15.82589138,45096,20.45004902,3,4.3,240.5,34.6,36.6,28.8,223.2,47.5,31.8,20.7,240,233,232,176,232,43,181,48,NA,NA,NA,0,100,65.71428571,0,37.14285714,0,28.57142857,NA,52.94117647,79.41176471,NA,52.94117647,0,19.3,50001,0,0,0.7199856,8.777824444,2.789944201,8.095838083,5.497890042,23.02153957,18.68362633,13.57372853,19.55960881,34,230,1554.7,0,0,0,0,0,0,0,0,0,0,0,0,474.7,30.5,0,0,0,0,1080,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281288,35919,2354604,6856122,NA,731.6,454.6,3.1,2,148.1,92,246.4,153.1,0,0,103699803.7,189578.15,1029755.61,12567433.89,9391987.44,207.4170046
48377,TX,Presidio County,6140,-21.5784088,0.62274664,257428,216,6.3,46,2,100,0.9994,0.9975,1,0.986,0.6496,23.06312184,23.79709672,0.407763823,81.40596966,0.260968847,15.67444136,39.92823357,28.6,43.01517067,47.91100124,12.92954265,13.20148331,8.182941904,17.7750309,26395,33.89213981,5,10.5,210.4,59.1,29.2,11.7,193.3,71.1,18,10.9,102,12,243,243,244,243,238,22,0,0,0,0,100,50,0,0,0,0,NA,0,100,0,100,0,21.6,2657,0,0,0.828001506,10.95220173,2.37109522,19.60858111,1.016183666,16.40948438,12.11893113,34.77606323,2.747459541,0,0,14,0,0,10,71.4,4,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,173.1,107.6,0,0,0,0,100.4,62.4,0,0,313431780.4,18266.08,16442.19,59782871.78,2454652.24,1.309725834
48379,TX,Rains County,12509,11.4531794,2.541191901,207558,226,3.6,81,1,50,0.4115,0.4739,0.5554,0.4535,0.2384,24.47385728,20.70042749,2.170338704,9.117066754,0.698783295,83.2785268,6.724761592,3.4,3.729293266,13.64247312,36.45833333,24.32795699,6.731630824,18.83960573,55758,11.61717833,3,3.9,253.3,22.5,44.9,32.6,239.2,34.4,43.8,21.8,85,87,89,118,129,191,69,161,100,0,0,0,0,0,0,0,0,0,0,100,100,0,50,50,36.8,5120,100,100,2.71484375,12.63671875,3.671875,8.7109375,8.26171875,15.41015625,19.08203125,15.33203125,16.89453125,2,5985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833158,NA,37.7,23.4,17.3,10.8,0,0,60.6,37.7,0,0,27070553.08,29899.35,55429.76,456912.84,3161368.63,1.641575309
48381,TX,Randall County,143854,16.58977014,1.857240974,3869832,57,3.3,87,3,10.3,0.3584,0.2584,0.3991,0.6795,0.4179,15.21956903,24.15579064,3.244691055,22.43859811,0.564108758,67.81880315,12.34431948,1.9,5.276053343,6.281218374,23.61115645,27.99233892,9.893027761,32.2222585,70544,9.748911657,2,3.5,274.5,15.1,29.5,55.4,262.8,22.2,32.6,45.2,24,31,32,8,10,11,8,19,0,0,0,0,100,12.12121212,0,3.03030303,0,27.27272727,NA,62.06896552,24.13793103,0,3.448275862,0,19.8,71733,0,0,0.88662122,14.149694,4.697977221,12.01120823,8.110632484,16.93223482,22.50846891,9.881086808,11.70869753,0,0,166.5,166.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,404,251,57,35.4,48.2,30,242.2,150.5,0,0,132130332.8,389818.6,907518.47,15026467.79,10419639.42,114.3199927
48383,TX,Reagan County,3253,0.534600535,-3.643364929,5700871,41,-10.2,229,0,0,0.4936,0.6626,0.2069,0.9707,0.2241,10.84194978,29.03988183,0.974889217,67.44460857,0.35450517,28.59675037,23.36779911,7.5,14.30270592,14.8340249,43.30912863,21.00622407,7.105809129,13.74481328,62829,8.17855003,3,7.7,231.7,41.6,36.3,22,214.2,52.5,34.4,13.1,105,102,96,89,86,190,129,3,0,0,0,0,100,0,0,100,0,0,NA,100,100,0,100,0,20,1546,0,0,35.57567917,17.14100906,0,10.67270375,2.97542044,12.22509702,13.19534282,26.13195343,17.65847348,0,0,300,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45157625,12206,341527085,1303743,NA,230.6,143.3,91.5,56.9,71.2,44.3,233.7,145.2,0,0,188065580.2,8959.27,20752.33,9585862.46,1633852.22,0.616048913
48385,TX,Real County,2826,-16.65155636,3.025884069,87091,248,5.3,56,1,100,0.8106,0.5977,0.9605,0.627,0.7546,31.1457578,17.25888325,0.797679478,25.0906454,0.290065265,70.34082669,11.82015954,1.5,1.893408135,10.75214538,38.0111055,24.73498233,10.4997476,16.00201918,44083,26.09838528,3,5.9,253.5,26,35.8,38.2,238.5,37.4,33.1,29.5,111,102,106,177,216,70,174,70,0,0,0,0,0,0,0,0,0,0,NA,100,100,0,100,0,15.6,907,0,0,3.087100331,23.37375965,0,3.969128997,1.543550165,21.49944873,30.76074972,9.592061742,9.261300992,0,0,1.5,0,0,1.5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,NA,51,31.7,0,0,0,0,55.1,34.2,0,0,26219916.77,7884.25,6334.56,14826299.66,4853230.29,0
48387,TX,Red River County,11555,-9.898911353,0.043290043,320123,207,3.7,78,4,100,0.6509,0.7919,0.2575,0.6416,0.5961,25.3818935,19.9188746,14.99956848,6.610856995,0.880296884,73.34944334,4.945197204,1.1,3.080872914,12.2339807,41.30712874,24.0376788,7.686940342,14.73427143,40674,21.40189351,3,5.9,251.3,24.9,43.2,31.9,235.2,38.6,39.5,21.9,243,244,180,198,217,131,182,182,100,100,0,0,0,0,0,0,0,0,0,25,50,0,100,50,27.5,4557,100,100,0.899714725,10.51130129,1.843317972,7.197717797,6.978275181,19.85955673,19.59622559,18.43317972,15.58042572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58538,0,0,0,NA,119.9,74.5,14.9,9.3,0,0,159.4,99,0,0,116632379.7,39495.95,45234.54,5132731.35,9799509.74,1.018996289
48389,TX,Reeves County,14487,7.00137851,-1.649694501,12789394,22,-17.1,244,2,40,0.9042,0.9141,0.5745,0.9793,0.8912,11.26932465,21.21643613,1.518850014,84.82506103,0.183075671,11.50664497,24.95931652,16.8,18.0266045,29.52018122,38.37520593,17.02018122,5.539538715,9.544892916,53548,17.44573672,3,5.9,220.8,50.3,32.5,17.2,206.2,60.3,25.7,14,70,48,122,205,171,210,205,103,0,0,0,0,100,25,0,50,0,50,NA,0,100,0,100,0,18.6,6579,0,0,14.45508436,6.809545524,1.170390637,8.481532148,0.866393069,17.54065967,9.621523028,26.91898465,28.59097127,5,30,272.8,0,0,100,36.7,172.8,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76241339,92266699,241573019,933479598,NA,241.2,149.9,133.4,82.9,75.9,47.1,1211.3,752.7,35.4,22,432099892.9,33877.99,38352.79,36582162.04,2476719.42,2.235397517
48391,TX,Refugio County,6756,-8.695652174,0.133392619,424597,184,-3.4,184,2,100,0.929,0.8418,0.9946,0.9188,0.5567,21.98486871,22.20738763,5.93383771,49.04316867,0.267022697,42.486278,19.7003412,3,1.465845793,18.77248677,40.55026455,22.6031746,7.682539683,10.39153439,50745,15.54590385,3,6.7,239,33.8,37.6,28.6,221.9,45.6,35.2,19.2,122,94,136,170,96,154,194,130,0,0,0,0,0,0,0,0,0,0,0,100,100,0,100,0,23.3,2664,100,100,10.13513514,6.343843844,3.153153153,7.132132132,3.415915916,28.52852853,25.75075075,12.5,13.17567568,0,0,220,220,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924460,47236,11359750,7263581,NA,251.4,156.2,105,65.3,119.9,74.5,953.2,592.3,0,0,101290200.4,21571.24,23954.66,6411366.47,2831017.99,2.358893646
48393,TX,Roberts County,797,-10.9795479,-3.159173755,696968,165,-23.2,252,0,0,0.1139,0.0777,0.1467,0.4586,0.2594,22.12817412,24.30471584,0.241837969,6.045949214,0.241837969,86.69891173,8.706166868,0,1.657458564,6.428571429,33.75,21.25,12.67857143,25.89285714,62717,11.83098592,2,4.3,277.9,11,34.1,54.8,268.4,17.5,38.2,44.3,NR,NR,NR,NR,NR,NR,NR,NR,0,0,0,0,100,100,0,100,0,0,0,100,0,0,0,0,15,388,0,0,2.06185567,17.78350515,5.412371134,8.24742268,11.59793814,12.37113402,17.26804124,9.536082474,17.78350515,0,0,288.6,288.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833762,337968,10104701,17970023,NA,82,50.9,0,0,0,0,337,209.4,0,0,76989871.53,3574.13,35865.45,18639705.36,1244976.78,1.462150574
48395,TX,Robertson County,16958,0.812176633,1.302270012,2990283,66,1.2,136,3,60,0.8568,0.7616,0.9488,0.8208,0.6343,20.14680432,24.07948917,18.46989318,21.05388793,0.173062004,56.7225637,7.608760518,2.3,4.495516361,15.05976791,38.32126342,21.03655876,7.75674025,17.82566966,55709,15.77683022,3,5.3,249.8,27.6,40,32.4,233.5,40.4,36.8,22.8,178,173,165,144,145,137,155,106,100,0,0,0,0,16.66666667,0,16.66666667,0,0,0,20,60,0,60,0,27.4,6742,100,100,4.301394245,11.42094334,1.260753486,8.67695046,4.138237912,24.05814298,21.12132898,13.02284189,16.30080095,0,0,2194.6,0,0,0,0,50,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2144.6,97.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973347,2977,1363565,52105212,NA,491.8,305.6,83.2,51.7,137.6,85.5,234.1,145.4,0,0,108237837.2,37965.37,179474.35,5460679.66,8843658.81,6.181706327
48397,TX,Rockwall County,116381,37.63483411,6.683472362,3946843,56,8.1,29,0,0,0.1407,0.1088,0.366,0.684,0.0942,12.43287361,27.16960833,7.58586149,19.06899526,0.444263071,65.1072631,12.45420566,1.6,8.921664592,6.43826234,17.95514493,22.31824077,9.511665525,43.77668644,111595,3.922976064,2,4.3,278.6,13.5,28.3,58.2,268.3,19.7,32,48.3,6,5,15,3,7,7,1,75,100,55.17241379,0,72.4137931,0,0,0,3.448275862,0,3.448275862,NA,81.81818182,27.27272727,0,0,90.90909091,32.1,53837,100,100,0.651967977,22.64799302,7.745602467,12.02147222,7.266378141,13.01521259,22.74458086,6.499247729,8.059512974,33,9630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,183.6,114.1,18.7,11.6,0,0,42.1,26.2,0,0,14093689.59,243503.63,184774.85,409762.6,3929093.98,39.68996607
48399,TX,Runnels County,9943,-5.723264451,0.22175184,327978,205,8.2,28,2,50,0.543,0.5904,0.9048,0.7794,0.0827,20.42424242,22.86868687,1.333333333,33.87878788,0.393939394,61.23232323,12.14141414,1.3,4.510974006,16.80339877,35.5112804,23.13214181,6.929387636,17.62379139,52103,13.14089204,3,4.1,246.1,30.2,39.4,30.4,230.8,41.4,37.3,21.3,100,84,108,92,137,77,88,155,0,0,0,0,0,75,0,50,0,0,NA,0,75,0,25,0,23.9,4475,100,100,4.648044693,12.67039106,1.854748603,13.83240223,6.055865922,16.73743017,19.91061453,15.44134078,13.4972067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238854,298,399593,91634,NA,422.7,262.7,205.2,127.5,35.4,22,142.7,88.7,0,0,162214697.1,36633.19,58870.23,13952303.4,8336265.84,9.973889977
48401,TX,Rusk County,52743,-2.092630789,0.991862135,2787320,71,-0.2,152,5,38.5,0.7979,0.7301,0.74,0.7575,0.7412,16.80200712,22.01708354,15.78120811,18.34565442,0.373463056,61.32837936,8.143409813,2.8,7.104792357,15.45891038,33.13535567,26.09419666,9.35305709,15.9584802,60330,11.71054824,3,6,251,27.9,38,34.1,235.8,40.2,33.9,25.8,125,101,129,142,165,141,122,156,100,100,0,85.71428571,0,0,0,0,0,0,0,15.38461538,84.61538462,0,92.30769231,23.07692308,28.2,21846,100,100,9.0771766,12.37297446,3.327840337,8.198297171,5.937013641,14.7715829,18.08111325,15.5406024,21.77057585,13,5985,3319.2,0,0,0,0,0,0,0,0,939.6,28.3,0,0,0,0,0,0,0,0,2379.6,71.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216354,505277,1623058,80843291,NA,560.3,348.1,269.5,167.5,0,0,785.6,488.1,0,0,82941698.93,121900.1,308391.44,1433926.72,11276860.39,23.39704965
48403,TX,Sabine County,10039,-8.676389145,1.599028438,233075,221,2,120,3,100,0.5239,0.8848,0.4239,0.4605,0.0977,30.35172832,18.50616535,7.418637558,3.972104306,0.515463918,83.95997574,4.861532242,0.1,1.584118709,13.62437352,35.08309153,24.05697705,8.744394619,18.49116328,41308,19.47880754,3,9.5,252.9,21.5,46.7,31.8,235.6,35.8,44.7,19.5,233,237,186,212,213,79,218,215,100,100,0,100,0,0,0,0,0,0,0,33.33333333,66.66666667,0,66.66666667,0,32.2,3047,100,100,3.675746636,7.909419101,1.805054152,8.795536593,7.64686577,18.90383984,24.18772563,14.57170988,16.17984903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,494173,NA,109.9,68.3,0,0,31.7,19.7,112.6,69.9,0,0,14575070.09,23842.96,40652.66,1415085.79,3668137.3,9.438835628
48405,TX,San Augustine County,7922,-10.68245911,0.037883571,1122623,127,-20.2,247,3,100,0.9389,0.9249,0.9351,0.6929,0.8482,26.31977772,20.61126547,22.32887093,8.070219752,0.239959586,66.55721142,4.950745138,0.3,4.520341537,18.92450879,43.22647363,21.5098242,4.274388142,12.06480524,43130,25.07104107,4,8.2,247.1,28.9,43.2,27.8,228.8,44.5,37,18.6,221,187,231,234,242,134,229,167,100,100,0,100,0,0,0,0,0,0,0,66.66666667,66.66666667,0,100,33.33333333,22.1,2683,100,100,1.602683563,7.71524413,2.348117779,9.727916511,5.665300037,16.77226985,22.40029817,14.01416325,21.35669027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7586,13891,134604,229238254,NA,96.5,60,0,0,22,13.6,41.8,26,0,0,26869507.19,18317.51,36604.58,1268345.03,4399371.36,5.762845132
48407,TX,San Jacinto County,27878,3.85839903,1.437252119,384773,194,1.5,130,4,100,0.7231,0.8877,0.7642,0.6308,0.2206,22.41077294,21.73199037,7.601634917,17.59725567,0.448872345,69.9583972,8.831472155,2.4,6.946676406,15.50910317,39.08397738,26.44846724,4.637169978,14.32128222,46678,16.99742742,3,7.4,244.3,26.3,49.3,24.4,226.7,41,46.5,12.5,207,185,212,221,200,211,206,223,100,100,0,100,0,0,0,0,0,0,0,100,100,0,50,100,40.2,10034,100,100,3.189156867,12.27825394,3.298784134,9.348216065,6.19892366,16.56368348,16.0554116,15.96571656,20.29101056,0,0,170,0,0,0,0,0,0,0,0,0,0,170,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33674,59609,50162,1898177,NA,120,74.5,50.6,31.4,0,0,193.9,120.5,0,0,16048807.47,61962.36,105036.21,1738954.25,4044683.95,18.01245679
48409,TX,San Patricio County,69699,6.096845874,1.347932298,2563857,75,-6.4,207,10,62.5,0.9201,0.8533,0.9745,0.9363,0.6451,14.94582212,25.27525271,1.445713039,55.58868446,0.287979056,38.70700313,23.39466221,2.3,4.752186589,18.24547138,32.21981298,24.8068844,8.142476397,16.58535484,59532,15.66957884,3,8.8,240,34.5,36.1,29.4,223.5,45.1,35,20,152,133,176,201,186,110,198,234,0,0,0,100,0,0,25,43.75,0,0,NA,100,81.25,0,56.25,6.25,23.2,29140,100,100,3.788606726,12.14481812,3.417982155,10.19903912,4.670555937,21.66094715,19.50926561,12.40219629,15.99519561,0,0,1999.3,1050.3,52.5,0,0,0,0,0,0,949,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210537,73347,298415,2089373,NA,461.6,286.8,208.2,129.4,180,111.9,1173.3,729.1,0,0,91783014.32,177550.92,113908.68,6105066.09,7338162.56,22.63056475
48411,TX,San Saba County,5827,-6.540531724,1.692844677,156523,235,-1.6,169,1,50,0.7763,0.7938,0.6957,0.7514,0.5757,23.14136126,19.61605585,1.84991274,30.52356021,0.506108202,64.39790576,9.336823735,3.5,6.060606061,18.35651075,38.2806574,21.03666245,5.360303413,16.96586599,46927,10.99609375,2,4.7,245.3,33.2,36,30.9,231.4,44,31.3,24.7,73,100,48,130,192,166,102,43,0,0,0,0,0,0,0,0,0,0,0,50,100,0,50,0,26.3,2148,100,100,4.469273743,16.24767225,1.024208566,6.797020484,5.260707635,21.7877095,18.94785847,14.29236499,15.6424581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,26.4,16.4,132.2,82.1,0,0,40,24.9,0,0,128347872.5,14447.4,25082.36,25544682.62,8013268.63,0.00122404
